PALMER3B,L-BFGS-B,1,0.0014953329809941351,1
PALMER2B,L-BFGS-B,1,0.0024025000166147947,1
KOEBHELB,TNC,0,0.0003513749979902059,1
PALMER3B,TNC,0,0.0012090420059394091,1
PALMER2B,TNC,0,0.0011587500048335642,1
KOEBHELB,Powell,1,0.0049877919955179095,1
PALMER3B,Powell,1,0.015787791984621435,1
PALMER2B,Powell,1,0.011572582996450365,1
KOEBHELB,Nelder-Mead,0,0.009654833003878593,1
PALMER3B,Nelder-Mead,1,0.0027794170018751174,0
PALMER2B,Nelder-Mead,1,0.00921629200456664,1
HS3,L-BFGS-B,1,0.0012304170231800526,1
HS2,L-BFGS-B,1,0.0013908749970141798,1
S368,L-BFGS-B,1,0.001193417003378272,1
HS3,TNC,1,0.0003339590039104223,1
HS2,TNC,0,0.00105145902489312,1
S368,TNC,1,0.0008923330169636756,1
HS3,Powell,1,0.017909625021275133,1
HS2,Powell,1,0.006332916993414983,1
S368,Powell,1,0.008787583006778732,0
HS3,Nelder-Mead,1,0.0010628339950926602,1
HS2,Nelder-Mead,1,0.0010997909994330257,1
S368,Nelder-Mead,0,0.023263500013854355,1
PFIT2LS,L-BFGS-B,1,0.016468291985802352,1
WALL50,L-BFGS-B,0,164.1817135839956,0
CHENHARK,L-BFGS-B,1,0.668128292018082,1
PFIT2LS,TNC,0,0.0004745839978568256,1
WALL50,TNC,0,0.5020076660148334,1
CHENHARK,TNC,0,0.013395374990068376,None
PFIT2LS,Powell,1,0.0014264579804148525,0
WALL50,Powell,0,3637.4246771250037,None
CHENHARK,Powell,0,236.0428025420115,1
PFIT2LS,Nelder-Mead,0,0.006768457998987287,1
WALL50,Nelder-Mead,0,1210.1334383749927,None
CHENHARK,Nelder-Mead,0,1200.0297587499954,None
PALMER2A,L-BFGS-B,1,0.0037591250147670507,1
PALMER3E,L-BFGS-B,1,0.002358249999815598,1
OBSTCLBL,L-BFGS-B,1,0.15289158298401162,1
PALMER2A,TNC,0,0.0013392079854384065,1
PALMER3E,TNC,1,0.00033695800811983645,1
OBSTCLBL,TNC,1,72.5275459169934,1
PALMER2A,Powell,1,0.029987250018166378,1
PALMER3E,Powell,1,0.03217858399148099,1
OBSTCLBL,Powell,0,1219.3156702499837,None
PALMER2A,Nelder-Mead,1,0.013806542003294453,1
PALMER3E,Nelder-Mead,0,0.016855042020324618,0
OBSTCLBL,Nelder-Mead,0,1200.140605833003,None
DEGDIAG,L-BFGS-B,0,0.0,None
HS1,L-BFGS-B,1,0.003965332987718284,1
OBSTCLBM,L-BFGS-B,0,0.0,None
DEGDIAG,TNC,0,0.0,None
HS1,TNC,0,0.0007344590267166495,1
OBSTCLBM,TNC,0,0.0,None
DEGDIAG,Powell,0,0.0,None
HS1,Powell,1,0.0031803330057300627,1
OBSTCLBM,Powell,0,0.0,None
DEGDIAG,Nelder-Mead,0,0.0,None
HS1,Nelder-Mead,1,0.0030657920287922025,1
OBSTCLBM,Nelder-Mead,0,0.0,None
DEGTRID,L-BFGS-B,0,0.0,None
PALMER1A,L-BFGS-B,1,0.006737584015354514,1
OBSTCLAL,L-BFGS-B,0,0.0,None
DEGTRID,TNC,0,0.0,None
PALMER1A,TNC,0,0.0010005419608205557,1
OBSTCLAL,TNC,0,0.0,None
DEGTRID,Powell,0,0.0,None
PALMER1A,Powell,1,0.02169349999167025,1
OBSTCLAL,Powell,0,0.0,None
DEGTRID,Nelder-Mead,0,0.0,None
PALMER1A,Nelder-Mead,0,0.026093749969732016,0
OBSTCLAL,Nelder-Mead,0,0.0,None
LOGROS,L-BFGS-B,1,0.0029989589820615947,1
MDHOLE,L-BFGS-B,1,0.0025441250181756914,1
YFIT,L-BFGS-B,1,0.0017693749978207052,1
LOGROS,TNC,0,0.00027545797638595104,None
MDHOLE,TNC,1,0.00027420802507549524,1
YFIT,TNC,0,0.00015554198762401938,1
LOGROS,Powell,1,0.013059375050943345,1
MDHOLE,Powell,1,0.001960208988748491,1
YFIT,Powell,1,0.0012935000122524798,0
LOGROS,Nelder-Mead,1,0.0006496249698102474,1
MDHOLE,Nelder-Mead,1,0.0045602499740198255,1
YFIT,Nelder-Mead,1,0.004287959018256515,1
FBRAIN2LS,L-BFGS-B,1,0.02469712495803833,1
SCOND1LS,L-BFGS-B,0,12.605931084020995,0
HATFLDA,L-BFGS-B,1,0.001802541024517268,1
FBRAIN2LS,TNC,0,0.05603395897196606,1
SCOND1LS,TNC,0,27.534640124998987,1
HATFLDA,TNC,0,0.0003572499845176935,None
FBRAIN2LS,Powell,1,0.09293233399512246,0
SCOND1LS,Powell,1,683.1810380420065,1
HATFLDA,Powell,0,0.04626366699812934,1
FBRAIN2LS,Nelder-Mead,1,0.09355741599574685,1
SCOND1LS,Nelder-Mead,0,1200.0291083750199,None
HATFLDA,Nelder-Mead,1,0.002669457986485213,1
HATFLDC,L-BFGS-B,1,0.001774707983713597,1
PALMER1B,L-BFGS-B,1,0.002325542038306594,1
HATFLDC,TNC,1,0.0003789590555243194,1
PALMER1B,TNC,1,0.0003187079564668238,1
HATFLDC,Powell,1,0.10097012500045821,1
PALMER1B,Powell,1,0.01345450000371784,1
HATFLDC,Nelder-Mead,1,0.02821858401875943,1
PALMER1B,Nelder-Mead,0,0.01021445804508403,1
HS25,L-BFGS-B,1,0.0010408749803900719,0
SIM2BQP,L-BFGS-B,1,0.0007281250436790287,None
HS25,TNC,1,0.00032579200342297554,0
SIM2BQP,TNC,1,0.0003012499655596912,None
HS25,Powell,1,0.03331429202808067,1
SIM2BQP,Powell,1,0.010876209009438753,None
HS25,Nelder-Mead,1,0.0020851659937761724,1
SIM2BQP,Nelder-Mead,1,0.00030512496596202254,None
OBSTCLBU,L-BFGS-B,0,0.0,None
POWELLBC,L-BFGS-B,1,0.014882209012284875,0
OBSTCLBU,TNC,0,0.0,None
POWELLBC,TNC,1,8.961196624964941,1
OBSTCLBU,Powell,0,0.0,None
POWELLBC,Powell,1,44.73662133398466,0
OBSTCLBU,Nelder-Mead,0,0.0,None
POWELLBC,Nelder-Mead,0,577.5265332499985,0
CVXBQP1,L-BFGS-B,0,0.0,None
HATFLDB,L-BFGS-B,1,0.002149874984752387,1
CVXBQP1,TNC,0,0.0,None
HATFLDB,TNC,0,0.00031529198167845607,1
CVXBQP1,Powell,0,0.0,None
HATFLDB,Powell,1,0.018810292007401586,1
CVXBQP1,Nelder-Mead,0,0.0,None
HATFLDB,Nelder-Mead,1,0.002198167028836906,1
FBRAINLS,L-BFGS-B,1,0.008028124982956797,1
SANTALS,L-BFGS-B,1,0.006022458022926003,1
FBRAINLS,TNC,1,0.010518666997086257,1
SANTALS,TNC,1,0.003914791974239051,1
FBRAINLS,Powell,1,0.0162196250166744,1
SANTALS,Powell,1,0.017546749964822084,0
FBRAINLS,Nelder-Mead,1,0.00655095896217972,1
SANTALS,Nelder-Mead,0,0.04976849997183308,0
SIMBQP,L-BFGS-B,1,0.0007830840186215937,1
CAMEL6,L-BFGS-B,1,0.0012082079774700105,1
SIMBQP,TNC,1,0.00019824999617412686,1
CAMEL6,TNC,1,0.00044370803516358137,1
SIMBQP,Powell,1,0.005624333978630602,1
CAMEL6,Powell,1,0.0019323329906910658,1
SIMBQP,Nelder-Mead,1,0.0008272920385934412,1
CAMEL6,Nelder-Mead,1,0.0013380000018514693,1
GENROSEB,L-BFGS-B,1,0.023678000026848167,1
PROBPENL,L-BFGS-B,1,0.0027874160441569984,1
GENROSEB,TNC,1,0.09811424999497831,1
PROBPENL,TNC,1,0.001302290998864919,1
GENROSEB,Powell,1,0.1315001249895431,0
PROBPENL,Powell,1,0.13498870795592666,1
GENROSEB,Nelder-Mead,0,39.015989457955584,0
PROBPENL,Nelder-Mead,0,39.04294891603058,0
NONSCOMP,L-BFGS-B,1,0.03324420901481062,1
WALL100,L-BFGS-B,0,0.0,None
NONSCOMP,TNC,0,0.781435374985449,1
WALL100,TNC,0,0.0,None
NONSCOMP,Powell,1,188.8228433750337,0
WALL100,Powell,0,0.0,None
NONSCOMP,Nelder-Mead,0,1200.0585779160028,None
WALL100,Nelder-Mead,0,0.0,None
NCVXBQP1,L-BFGS-B,0,0.0,None
NCVXBQP3,L-BFGS-B,0,0.0,None
NCVXBQP1,TNC,0,0.0,None
NCVXBQP3,TNC,0,0.0,None
NCVXBQP1,Powell,0,0.0,None
NCVXBQP3,Powell,0,0.0,None
NCVXBQP1,Nelder-Mead,0,0.0,None
NCVXBQP3,Nelder-Mead,0,0.0,None
